review_count,stars,Take-out,GoodFor_lunch,GoodFor_dinner,GoodFor_breakfast,Noise_Level,Takes_Reservations,Delivery,Parking_lot,WheelchairAccessible,Alcohol,WaiterService,Wi-Fi
15,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,FALSE,no
47,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,no
20,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,N/A
44,1,TRUE,TRUE,TRUE,FALSE,loud,FALSE,TRUE,FALSE,TRUE,none,FALSE,no
20,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,TRUE,FALSE,TRUE,beer_and_wine,FALSE,no
24,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
54,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,TRUE,none,TRUE,no
58,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,TRUE,none,TRUE,no
24,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
83,1,TRUE,FALSE,TRUE,FALSE,quiet,FALSE,FALSE,FALSE,FALSE,full_bar,TRUE,free
22,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
14,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,N/A
4,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
9,0,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,no
208,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,FALSE,none,TRUE,no
21,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
268,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,FALSE,full_bar,TRUE,no
15,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
52,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
66,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,free
40,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
78,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,N/A,FALSE,TRUE,full_bar,TRUE,free
6,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,N/A,FALSE,N/A,full_bar,FALSE,no
162,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,FALSE,none,TRUE,no
27,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
150,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,FALSE,none,FALSE,no
21,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,TRUE,N/A,TRUE,no
14,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,N/A
20,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
48,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,N/A
20,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A
15,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,N/A,beer_and_wine,TRUE,N/A
6,0,TRUE,FALSE,TRUE,FALSE,N/A,FALSE,FALSE,TRUE,TRUE,none,FALSE,free
6,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
7,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,free
9,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,N/A,no
44,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,no
5,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,none,N/A,N/A
44,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,TRUE,FALSE,FALSE,full_bar,TRUE,no
17,0,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,no
170,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
107,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
32,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,N/A
11,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,N/A,none,FALSE,free
12,1,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,FALSE,TRUE,N/A,N/A,N/A
43,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
9,1,N/A,N/A,N/A,N/A,quiet,N/A,N/A,FALSE,N/A,beer_and_wine,N/A,N/A
37,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,free
82,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
207,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
91,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,FALSE,full_bar,TRUE,free
26,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A
235,1,TRUE,FALSE,TRUE,FALSE,loud,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,free
86,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,TRUE,FALSE,FALSE,full_bar,TRUE,free
49,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,TRUE,FALSE,TRUE,full_bar,TRUE,free
45,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
125,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,N/A
42,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
17,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,N/A,FALSE,no
23,1,FALSE,FALSE,FALSE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,none,TRUE,free
20,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,none,FALSE,free
21,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,FALSE,full_bar,TRUE,N/A
181,1,TRUE,FALSE,TRUE,FALSE,very_loud,TRUE,FALSE,FALSE,FALSE,full_bar,TRUE,no
16,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,FALSE,TRUE,full_bar,FALSE,N/A
42,1,N/A,N/A,N/A,N/A,loud,N/A,N/A,FALSE,FALSE,full_bar,N/A,N/A
204,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,none,TRUE,no
73,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,FALSE,none,TRUE,N/A
19,0,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,N/A,none,FALSE,free
72,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,TRUE,FALSE,TRUE,full_bar,TRUE,free
31,1,N/A,FALSE,TRUE,FALSE,loud,TRUE,FALSE,FALSE,FALSE,full_bar,TRUE,N/A
4,1,TRUE,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,FALSE,N/A
5,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,FALSE,N/A,none,FALSE,no
10,1,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,TRUE,TRUE,TRUE,none,TRUE,free
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A
7,0,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A
6,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
3,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,N/A,N/A,none,N/A,N/A
3,0,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,N/A,N/A,FALSE,no
4,0,N/A,FALSE,FALSE,FALSE,loud,N/A,N/A,FALSE,N/A,full_bar,TRUE,N/A
15,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,TRUE,N/A,N/A,N/A
12,1,TRUE,FALSE,TRUE,FALSE,quiet,N/A,TRUE,TRUE,FALSE,none,TRUE,no
20,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
5,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A,N/A
8,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
9,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
3,0,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
14,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A
44,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,free
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,no
16,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,free
18,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
20,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,no
23,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,TRUE,N/A,full_bar,N/A,N/A
9,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,free
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,N/A,TRUE,N/A
5,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,TRUE,N/A
7,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
7,0,TRUE,N/A,N/A,N/A,quiet,FALSE,TRUE,FALSE,FALSE,none,TRUE,no
3,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
7,1,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,N/A,N/A,N/A,N/A
14,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,none,TRUE,free
4,1,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
9,0,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
4,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,TRUE,none,FALSE,no
4,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,N/A,no
13,0,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,none,FALSE,free
9,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
13,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,free
65,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,free
19,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,no
4,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,N/A,none,FALSE,N/A
3,0,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,no
7,0,TRUE,FALSE,FALSE,FALSE,average,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A
7,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,N/A,FALSE,no
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,no
26,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,FALSE,none,FALSE,free
4,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,free
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
20,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,FALSE,none,FALSE,free
4,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,FALSE,N/A
6,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,FALSE,N/A,none,FALSE,N/A
158,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
8,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
35,0,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
44,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
6,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,none,FALSE,N/A
75,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
9,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,free
44,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
4,0,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A,TRUE,no
15,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,free
11,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,N/A,N/A,full_bar,N/A,N/A
56,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,FALSE,full_bar,TRUE,no
14,1,TRUE,TRUE,TRUE,FALSE,very_loud,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
8,1,TRUE,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A,N/A
17,1,TRUE,FALSE,FALSE,TRUE,quiet,FALSE,TRUE,TRUE,TRUE,none,TRUE,no
9,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,N/A,none,TRUE,no
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,0,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,none,FALSE,N/A
28,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
17,1,TRUE,FALSE,FALSE,TRUE,quiet,FALSE,FALSE,TRUE,TRUE,none,TRUE,no
10,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
3,1,TRUE,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,full_bar,TRUE,N/A
12,1,TRUE,N/A,N/A,N/A,average,FALSE,TRUE,FALSE,TRUE,none,TRUE,no
39,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
34,1,FALSE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
212,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,FALSE,full_bar,TRUE,free
20,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
69,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
54,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,free
20,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
44,1,FALSE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
196,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
97,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,TRUE,FALSE,TRUE,beer_and_wine,TRUE,no
30,0,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,free
5,1,N/A,FALSE,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,N/A,TRUE,beer_and_wine,TRUE,no
7,0,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
210,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
3,0,TRUE,FALSE,FALSE,FALSE,very_loud,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
10,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,N/A,N/A,none,FALSE,no
14,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,N/A,none,TRUE,no
30,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,N/A,FALSE,N/A,N/A,FALSE,N/A
7,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,N/A,none,FALSE,no
13,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
18,1,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
25,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
21,0,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
582,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
3,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,FALSE,full_bar,TRUE,N/A
9,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
16,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,N/A,FALSE,TRUE,none,FALSE,N/A
277,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
4,1,N/A,FALSE,FALSE,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A
37,1,TRUE,TRUE,FALSE,FALSE,very_loud,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,N/A
4,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,free
127,1,FALSE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
12,1,TRUE,TRUE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
20,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
23,0,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
99,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
6,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
224,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,N/A,TRUE,full_bar,TRUE,no
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,full_bar,TRUE,N/A
28,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
37,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
38,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
7,1,FALSE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
6,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
66,1,N/A,N/A,N/A,N/A,loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
6,1,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
29,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,free
22,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,FALSE,none,FALSE,N/A
14,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
44,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
8,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
60,1,TRUE,FALSE,FALSE,FALSE,loud,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
20,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
9,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,N/A,FALSE,N/A,full_bar,TRUE,N/A
28,1,FALSE,FALSE,FALSE,FALSE,very_loud,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
12,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,FALSE,none,FALSE,no
27,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
8,1,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,N/A
8,1,N/A,FALSE,FALSE,FALSE,N/A,TRUE,N/A,FALSE,N/A,full_bar,TRUE,N/A
3,0,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A
51,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
22,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
4,0,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,none,N/A,N/A
15,1,TRUE,FALSE,FALSE,TRUE,quiet,FALSE,FALSE,TRUE,N/A,none,TRUE,no
5,0,TRUE,FALSE,TRUE,FALSE,N/A,FALSE,FALSE,N/A,TRUE,full_bar,TRUE,N/A
23,1,TRUE,TRUE,FALSE,TRUE,average,N/A,N/A,FALSE,TRUE,N/A,TRUE,N/A
54,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
8,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
148,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
83,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,no
5,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,FALSE,no
21,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
18,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,TRUE,N/A,N/A,N/A
18,0,TRUE,TRUE,TRUE,FALSE,quiet,FALSE,TRUE,TRUE,N/A,none,TRUE,no
14,1,TRUE,FALSE,FALSE,TRUE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,free
20,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,N/A,none,TRUE,free
228,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
13,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,TRUE,none,FALSE,N/A
79,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
148,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,TRUE,TRUE,N/A,full_bar,TRUE,free
12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
6,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,N/A
16,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,free
33,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
14,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,FALSE,FALSE,none,FALSE,N/A
20,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,TRUE,no
72,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,TRUE,no
15,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,N/A
38,1,TRUE,TRUE,TRUE,FALSE,quiet,FALSE,TRUE,TRUE,N/A,N/A,TRUE,N/A
120,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
50,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
